Country,SiteID,SiteName,RS_Paper,RS_Norm,Rh,Ra_root,HC,RC,Measure_Year,Measure_Month,Latitude,Longitude,Avg_TS,Avg_SWC,StudyNumber,Pm,Tm,MAP,MAT,P_Annual,T_Annual,P_LastMonth,T_LastMonth,MAP_Month,MAT_Month,P_anomaly,T_anomaly,Climate_Koeppon,TopClimateType,IGBP,LAI,AGB,GSOC
USA,US-BOJ, Boulder Junction,1.522,1.522,0.793,0.729,0.521,0.478,1992,10,46.25,-89.75,,,951,74.1,6.5,803.896,4.313,786,4.31,92.8,12.5,75.08,7,-0.98,-0.5,Dfb,D,MF,1.1,37.097,5
USA,US-BOJ, Boulder Junction,1.589,1.589,1.382,0.207,0.869,0.13,1992,11,46.25,-89.75,,,951,79,-2.6,803.896,4.313,786,4.31,74.1,6.5,53.61,-1.34,25.39,-1.26,Dfb,D,MF,0.5,37.097,5
USA,US-BOJ, Boulder Junction,0.634,0.634,0.503,0.131,0.793,0.206,1993,4,46.25,-89.75,,,951,73.9,2.3,803.896,4.313,780.1,3.73,19.1,-3.6,58.49,4,15.41,-1.7,Dfb,D,MF,1.6,37.097,5
USA,US-BOJ, Boulder Junction,1.188,1.188,1.1,0.087,0.925,0.074,1993,5,46.25,-89.75,,,951,110.1,10.5,803.896,4.313,780.1,3.73,73.9,2.3,85.88,11.2,24.22,-0.7,Dfb,D,MF,2.4,37.097,5
USA,US-BOJ, Boulder Junction,2.2665,2.2665,1.8195,0.447,0.811,0.188,1993,6,46.25,-89.75,,,951,147.9,15,803.896,4.313,780.1,3.73,110.1,10.5,101.16,16.47,46.74,-1.47,Dfb,D,MF,2.799,37.097,5
USA,US-BOJ, Boulder Junction,2.408,2.408,1.826,0.582,0.758,0.241,1993,7,46.25,-89.75,,,951,92.3,18.8,803.896,4.313,780.1,3.73,147.9,15,101.66,18.86,-9.36,-0.06,Dfb,D,MF,3.299,37.097,5
USA,US-BOJ, Boulder Junction,3.032,3.032,2.076,0.956,0.684,0.315,1993,8,46.25,-89.75,,,951,77.1,18.3,803.896,4.313,780.1,3.73,92.3,18.8,101.14,17.55,-24.04,0.75,Dfb,D,MF,3.7,37.097,5
USA,US-BOJ, Boulder Junction,1.798,1.798,1.199,0.599,0.666,0.333,1993,9,46.25,-89.75,,,951,83.5,10,803.896,4.313,780.1,3.73,77.1,18.3,89.78,12.92,-6.28,-2.92,Dfb,D,MF,2.799,37.097,5
USA,US-BOJ, Boulder Junction,1.97,1.97,1.579,0.391,0.801,0.198,1993,10,46.25,-89.75,,,951,59.8,5.2,803.896,4.313,780.1,3.73,83.5,10,75.08,7,-15.28,-1.8,Dfb,D,MF,1.1,37.097,5
USA,US-BRC,Blackland Research Center-bermudagrass,0.188,4.43025,1.197,3.23325,0.3255,0.6735,1993,6,31.25,-97.25,,,1432,112,26.3,842.015,19.266,935.3,18.43,133.8,21.6,81.65,27.15,30.35,-0.85,Cfa,C,GRA,1.3,5.65,5
USA,US-BRC,Blackland Research Center-bermudagrass,0.158166,3.726833,0.658333,3.0685,0.2595,0.7395,1993,7,31.25,-97.25,,,1432,1.2,28.8,842.015,19.266,935.3,18.43,112,26.3,48.02,29.03,-46.82,-0.23,Cfa,C,GRA,0.8,5.65,5
USA,US-BRC,Blackland Research Center-bermudagrass,0.1275,3.004,0.46,2.544,0.308,0.691,1993,8,31.25,-97.25,,,1432,4.6,30,842.015,19.266,935.3,18.43,1.2,28.8,49.76,29.14,-45.16,0.86,Cfa,C,GRA,0.4,5.65,5
USA,US-BRC,Blackland Research Center-bermudagrass,0.2145,5.0545,1.305,3.7495,0.267,0.732,1994,5,31.25,-97.25,,,1432,151.5,21.8,842.015,19.266,865.3,19.2,91.9,19.1,110.26,23.31,41.24,-1.51,Cfa,C,GRA,1.2,5.65,5
USA,US-BRC,Blackland Research Center-bermudagrass,0.1625,3.829,1.387,2.442,0.4025,0.5965,1994,6,31.25,-97.25,,,1432,56.8,27.7,842.015,19.266,865.3,19.2,151.5,21.8,81.65,27.15,-24.85,0.55,Cfa,C,GRA,1.3,5.65,5
USA,US-BRC,Blackland Research Center-bermudagrass,0.11875,2.798,1.181,1.617,0.47125,0.52775,1994,7,31.25,-97.25,,,1432,15.4,29.2,842.015,19.266,865.3,19.2,56.8,27.7,48.02,29.03,-32.62,0.17,Cfa,C,GRA,0.8,5.65,5
USA,US-EYE,Eyerly,1.532,1.588,0.822,0.766,0.517,0.482,2004,5,44.75,-121.75,13.392,,3877,89.4,7.4,1236.994,4.876,1076.8,5.29,48.7,5.3,64.42,7.27,24.98,0.13,Csb,C,ENF,0.9,32.858,4
USA,US-EYE,Eyerly,2.751,2.852,1.164,1.688,0.408,0.591,2004,6,44.75,-121.75,16.491,,3877,43.7,11,1236.994,4.876,1076.8,5.29,89.4,7.4,44.32,10.5,-0.62,0.5,Csb,C,ENF,2.6,32.858,4
USA,US-EYE,Eyerly,1.751,1.815,0.8975,0.9175,0.4925,0.5065,2004,7,44.75,-121.75,22.8795,,3877,1.2,15.2,1236.994,4.876,1076.8,5.29,43.7,11,14.87,14.11,-13.67,1.09,Csb,C,ENF,3.2,32.858,4
USA,US-EYE,Eyerly,2.267,2.35,0.733,1.617,0.311,0.688,2004,8,44.75,-121.75,18.049,,3877,84.9,14.7,1236.994,4.876,1076.8,5.29,1.2,15.2,22.9,13.77,62,0.93,Csb,C,ENF,3,32.858,4
USA,US-EYE,Eyerly,1.205,1.249,0.498,0.751,0.398,0.601,2004,9,44.75,-121.75,14.379,,3877,62.8,9.3,1236.994,4.876,1076.8,5.29,84.9,14.7,46.99,10.44,15.81,-1.14,Csb,C,ENF,2.799,32.858,4
USA,US-EYE,Eyerly,0.982,1.018,0.445,0.573,0.437,0.562,2004,10,44.75,-121.75,5.871,,3877,100.9,5.5,1236.994,4.876,1076.8,5.29,62.8,9.3,96.26,5.35,4.64,0.15,Csb,C,ENF,1.7,32.858,4
USA,US-EYE,Eyerly,0.45,0.466,0.425,0.041,0.91,0.089,2004,11,44.75,-121.75,0.75,,3877,79,-0.2,1236.994,4.876,1076.8,5.29,100.9,5.5,187.49,0.05,-108.49,-0.25,Csb,C,ENF,1.1,32.858,4
USA,US-EYE,Eyerly,0.718,0.744,0.511,0.233,0.686,0.313,2005,1,44.75,-121.75,2.209,,3877,220,-2.8,1236.994,4.876,1076.8,4.73,157.2,-1.8,198.47,-3.13,21.53,0.33,Csb,C,ENF,0.9,32.858,4
USA,US-EYE,Eyerly,1.112,1.152,0.559,0.593,0.484,0.515,2005,2,44.75,-121.75,7.63,,3877,126.6,-1.7,1236.994,4.876,1076.8,4.73,220,-2.8,135.94,-1.45,-9.34,-0.25,Csb,C,ENF,0.6,32.858,4
USA,US-EYE,Eyerly,1.308,1.356,0.845,0.511,0.623,0.376,2005,4,44.75,-121.75,7.151,,3877,48.7,4.1,1236.994,4.876,1076.8,4.73,62.4,2.4,88.74,3.7,-40.04,0.4,Csb,C,ENF,0.5,32.858,4
USA,US-HAF,Harvard Forest,5.146333,5.146333,2.355666,2.790666,0.465,0.534,1994,6,42.75,-72.25,,,1271,78.6,18.8,1088.643,7.489,1193.4,6.28,132.4,11.4,105.19,18.16,-26.59,0.64,Dfb,D,MF,4.5,33.963,7
USA,US-HAF,Harvard Forest,5.888666,5.888666,2.076,3.812666,0.351333,0.647666,1994,7,42.75,-72.25,,,1271,157.7,21.1,1088.643,7.489,1193.4,6.28,78.6,18.8,106.45,20.63,51.25,0.47,Dfb,D,MF,3.9,33.963,7
USA,US-HAF,Harvard Forest,5.418,5.418,2.45,2.968,0.461333,0.537666,1994,8,42.75,-72.25,,,1271,115.2,17.6,1088.643,7.489,1193.4,6.28,157.7,21.1,96.19,19.51,19.01,-1.91,Dfb,D,MF,4.3,33.963,7
USA,US-HAF,Harvard Forest,3.0065,3.0065,1.5415,1.465,0.5245,0.4745,1994,9,42.75,-72.25,,,1271,100.8,13.1,1088.643,7.489,1193.4,6.28,115.2,17.6,98.54,14.97,2.26,-1.87,Dfb,D,MF,4.599,33.963,7
USA,US-HAF,Harvard Forest,1.7995,1.7995,1.195,0.6045,0.6645,0.3345,1994,10,42.75,-72.25,,,1271,23.8,7.1,1088.643,7.489,1193.4,6.28,100.8,13.1,91.49,8.42,-67.69,-1.32,Dfb,D,MF,1.6,33.963,7
USA,US-HAF,Harvard Forest,1.633,1.633,0.976,0.657,0.597,0.402,1994,11,42.75,-72.25,,,1271,99.6,3.7,1088.643,7.489,1193.4,6.28,23.8,7.1,96.79,2.94,2.81,0.76,Dfb,D,MF,0.9,33.963,7
USA,US-HAF,Harvard Forest,0.52,0.52,0.37,0.15,0.711,0.288,1995,3,42.75,-72.25,,,1271,62.5,1.5,1088.643,7.489,1075.7,6.86,58,-6.9,84.36,0.2,-21.86,1.3,Dfb,D,MF,1.1,33.963,7
USA,US-HAF,Harvard Forest,1.076,1.076,0.519,0.557,0.482,0.517,1995,4,42.75,-72.25,,,1271,62,4.2,1088.643,7.489,1075.7,6.86,62.5,1.5,91.25,6.69,-29.25,-2.49,Dfb,D,MF,1.899,33.963,7
USA,US-HAF,Harvard Forest,1.299,1.299,0.634,0.665,0.488,0.511,1995,5,42.75,-72.25,,,1271,60.7,11.3,1088.643,7.489,1075.7,6.86,62,4.2,95.74,13.08,-35.04,-1.78,Dfb,D,MF,3.2,33.963,7
USA,US-HAF,Harvard Forest,4.268,4.268,2.204,2.064,0.516,0.483,1995,6,42.75,-72.25,,,1271,53.5,17.5,1088.643,7.489,1075.7,6.86,60.7,11.3,105.19,18.16,-51.69,-0.66,Dfb,D,MF,4.5,33.963,7
USA,US-HAR,Harvard,1.922,1.922,1.2755,0.6465,0.66025,0.33875,1991,6,42.75,-72.25,,,754,93.3,18.1,1088.643,7.489,1258.5,7.85,107.7,14.9,105.19,18.16,-11.89,-0.06,Dfb,D,MF,4.5,33.963,7
USA,US-HAR,Harvard,1.930333,1.930333,1.265666,0.664666,0.655666,0.343333,1991,7,42.75,-72.25,,,754,88.5,19.5,1088.643,7.489,1258.5,7.85,93.3,18.1,106.45,20.63,-17.95,-1.13,Dfb,D,MF,3.9,33.963,7
USA,US-HAR,Harvard,2.33725,2.33725,1.6945,0.64275,0.73025,0.26875,1991,8,42.75,-72.25,,,754,193.7,18.7,1088.643,7.489,1258.5,7.85,88.5,19.5,96.19,19.51,97.51,-0.81,Dfb,D,MF,4.3,33.963,7
USA,US-HJA,H J Andrews Experimental Forest,40.351,1.326,0.843,0.483,0.635,0.364,2003,1,44.25,-122.25,3.956,,4795,263.8,3.4,1723.611,8.849,1805,9.14,292.3,1.8,250.29,1.17,13.51,2.23,Csb,C,ENF,2,33,5
USA,US-HJA,H J Andrews Experimental Forest,30.263,0.994,0.915,0.079,0.919,0.08,2003,2,44.25,-122.25,4.759,,4795,137.8,2.1,1723.611,8.849,1805,9.14,263.8,3.4,187.56,3.11,-49.76,-1.01,Csb,C,ENF,1.5,33,5
USA,US-HJA,H J Andrews Experimental Forest,53.07,1.744,1.293,0.451,0.741,0.258,2003,3,44.25,-122.25,6.851,,4795,314.3,5.6,1723.611,8.849,1805,9.14,137.8,2.1,190.06,5.08,124.24,0.52,Csb,C,ENF,2.799,33,5
USA,US-HJA,H J Andrews Experimental Forest,72.367,2.379,1.67,0.709,0.701,0.298,2003,4,44.25,-122.25,8.601,,4795,174,6.1,1723.611,8.849,1805,9.14,314.3,5.6,141.21,7.64,32.79,-1.54,Csb,C,ENF,3.6,33,5
USA,US-HJA,H J Andrews Experimental Forest,130.263,4.282,2.688,1.594,0.627,0.372,2003,5,44.25,-122.25,11.38,,4795,76,10.1,1723.611,8.849,1805,9.14,174,6.1,103.7,11.09,-27.7,-0.99,Csb,C,ENF,2.9,33,5
USA,US-HJA,H J Andrews Experimental Forest,93.421,3.071,2.104,0.967,0.685,0.314,2003,6,44.25,-122.25,18.29,,4795,12.4,16.4,1723.611,8.849,1805,9.14,76,10.1,70.84,14.38,-58.44,2.02,Csb,C,ENF,4.099,33,5
USA,US-HJA,H J Andrews Experimental Forest,77.632,2.552,1.841,0.711,0.721,0.278,2003,7,44.25,-122.25,22.103,,4795,2.6,19.1,1723.611,8.849,1805,9.14,12.4,16.4,21.22,17.65,-18.62,1.45,Csb,C,ENF,4.7,33,5
USA,US-HJA,H J Andrews Experimental Forest,54.825,1.802,1.665,0.137,0.923,0.076,2003,8,44.25,-122.25,21.443,,4795,25.2,18,1723.611,8.849,1805,9.14,2.6,19.1,33.56,17.51,-8.36,0.49,Csb,C,ENF,4.8,33,5
USA,US-HJA,H J Andrews Experimental Forest,84.649,2.782,1.955,0.827,0.702,0.297,2003,9,44.25,-122.25,14.592,,4795,75.1,14.7,1723.611,8.849,1805,9.14,25.2,18,66.5,14.35,8.6,0.35,Csb,C,ENF,5.5,33,5
USA,US-HJA,H J Andrews Experimental Forest,82.895,2.725,1.721,1.004,0.631,0.368,2003,10,44.25,-122.25,11.181,,4795,116,10.1,1723.611,8.849,1805,9.14,75.1,14.7,134.41,9.05,-18.41,1.05,Csb,C,ENF,2.799,33,5
USA,US-HJA,H J Andrews Experimental Forest,42.544,1.398,0.875,0.523,0.625,0.374,2003,11,44.25,-122.25,6.738,,4795,226.8,1.9,1723.611,8.849,1805,9.14,116,10.1,257.01,4.14,-30.21,-2.24,Csb,C,ENF,1.899,33,5
USA,US-HJA,H J Andrews Experimental Forest,35.526,1.167,0.728,0.439,0.623,0.376,2003,12,44.25,-122.25,3.669,,4795,381,2.2,1723.611,8.849,1805,9.14,226.8,1.9,267.27,1.01,113.73,1.19,Csb,C,ENF,1.3,33,5
USA,US-HJA,H.J. Andrews-DIRT,3.409,3.534,2.668,0.866,0.754,0.245,2001,7,44.25,-122.25,14.47,,3148,24,17.2,1723.611,8.849,1507.2,8.49,79.8,13.6,21.22,17.65,2.78,-0.45,Csb,C,ENF,4.7,33,5
USA,US-HJA,H.J. Andrews-DIRT,3.494,3.622,2.518,1.104,0.695,0.304,2001,8,44.25,-122.25,14.284,,3148,23.3,17.6,1723.611,8.849,1507.2,8.49,24,17.2,33.56,17.51,-10.26,0.09,Csb,C,ENF,4.8,33,5
USA,US-HJA,H.J. Andrews-DIRT,2.77,2.871,2.342,0.529,0.815,0.184,2001,9,44.25,-122.25,11.553,,3148,30.9,14.1,1723.611,8.849,1507.2,8.49,23.3,17.6,66.5,14.35,-35.6,-0.25,Csb,C,ENF,5.5,33,5
USA,US-HJA,H.J. Andrews-DIRT,2.025,2.099,1.65,0.449,0.785,0.214,2001,10,44.25,-122.25,9.14,,3148,174.1,8.4,1723.611,8.849,1507.2,8.49,30.9,14.1,134.41,9.05,39.69,-0.65,Csb,C,ENF,2.799,33,5
USA,US-HJA,H.J. Andrews-DIRT,1.41,1.461,1.4,0.061,0.957,0.042,2002,3,44.25,-122.25,2.986,,3148,184.2,2.8,1723.611,8.849,1439.5,8.38,127.1,2.8,190.06,5.08,-5.86,-2.28,Csb,C,ENF,2.799,33,5
USA,US-HJA,H.J. Andrews-DIRT,2.673,2.771,2.554,0.217,0.921,0.078,2002,6,44.25,-122.25,13.246,,3148,60.8,15.7,1723.611,8.849,1439.5,8.38,44.2,9.5,70.84,14.38,-10.04,1.32,Csb,C,ENF,4.099,33,5
USA,US-HJA,H.J. Andrews-DIRT,3.178,3.294,2.474,0.82,0.75,0.249,2002,7,44.25,-122.25,16.742,,3148,4.8,18.8,1723.611,8.849,1439.5,8.38,60.8,15.7,21.22,17.65,-16.42,1.15,Csb,C,ENF,4.7,33,5
USA,US-HJA,H.J. Andrews-DIRT,2.517,2.609,1.552,1.057,0.594,0.405,2002,8,44.25,-122.25,14.694,,3148,25.4,16.4,1723.611,8.849,1439.5,8.38,4.8,18.8,33.56,17.51,-8.16,-1.11,Csb,C,ENF,4.8,33,5
USA,US-HJA,H.J. Andrews-DIRT,2.266,2.349,1.749,0.6,0.744,0.255,2002,9,44.25,-122.25,12.371,,3148,58.7,13.8,1723.611,8.849,1439.5,8.38,25.4,16.4,66.5,14.35,-7.8,-0.55,Csb,C,ENF,5.5,33,5
USA,US-HJA,H.J. Andrews-DIRT,1.888,1.957,1.238,0.719,0.632,0.367,2002,10,44.25,-122.25,8.504,,3148,29.4,7.2,1723.611,8.849,1439.5,8.38,58.7,13.8,134.41,9.05,-105.01,-1.85,Csb,C,ENF,2.799,33,5
USA,US-HJA,H.J. Andrews-DIRT,1.416,1.468,1.132,0.336,0.771,0.228,2002,11,44.25,-122.25,6.637,,3148,151,3.9,1723.611,8.849,1439.5,8.38,29.4,7.2,257.01,4.14,-106.01,-0.24,Csb,C,ENF,1.899,33,5
USA,US-HJA,H.J. Andrews-DIRT,1.197,1.241,1.159,0.082,0.933,0.066,2002,12,44.25,-122.25,5.225,,3148,292.3,1.8,1723.611,8.849,1439.5,8.38,151,3.9,267.27,1.01,25.03,0.79,Csb,C,ENF,1.3,33,5
USA,US-HJA,H.J. Andrews-DIRT,1.293,1.34,1.08,0.26,0.805,0.194,2003,1,44.25,-122.25,3.675,,3148,263.8,3.4,1723.611,8.849,1805,9.14,292.3,1.8,250.29,1.17,13.51,2.23,Csb,C,ENF,2,33,5
USA,US-HJA,H.J. Andrews-DIRT,1.094,1.134,0.876,0.258,0.772,0.227,2003,2,44.25,-122.25,4.353,,3148,137.8,2.1,1723.611,8.849,1805,9.14,263.8,3.4,187.56,3.11,-49.76,-1.01,Csb,C,ENF,1.5,33,5
USA,US-HJA,H.J. Andrews-DIRT,1.694,1.756,1.432,0.324,0.815,0.184,2003,3,44.25,-122.25,4.94,,3148,314.3,5.6,1723.611,8.849,1805,9.14,137.8,2.1,190.06,5.08,124.24,0.52,Csb,C,ENF,2.799,33,5
USA,US-HJA,H.J. Andrews-DIRT,2.451,2.541,1.394,1.147,0.548,0.451,2003,4,44.25,-122.25,6.027,,3148,174,6.1,1723.611,8.849,1805,9.14,314.3,5.6,141.21,7.64,32.79,-1.54,Csb,C,ENF,3.6,33,5
USA,US-HJA,H.J. Andrews-DIRT,4.363,4.523,3.668,0.855,0.81,0.189,2003,5,44.25,-122.25,11.024,,3148,76,10.1,1723.611,8.849,1805,9.14,174,6.1,103.7,11.09,-27.7,-0.99,Csb,C,ENF,2.9,33,5
USA,US-HJA,H.J. Andrews-DIRT,3.251,3.37,2.134,1.236,0.633,0.366,2003,6,44.25,-122.25,13.203,,3148,12.4,16.4,1723.611,8.849,1805,9.14,76,10.1,70.84,14.38,-58.44,2.02,Csb,C,ENF,4.099,33,5
USA,US-HJA,H.J. Andrews-DIRT,2.484,2.575,1.974,0.601,0.766,0.233,2003,7,44.25,-122.25,14.38,,3148,2.6,19.1,1723.611,8.849,1805,9.14,12.4,16.4,21.22,17.65,-18.62,1.45,Csb,C,ENF,4.7,33,5
USA,US-HJA,H.J. Andrews-DIRT,1.761,1.825,1.597,0.228,0.874,0.125,2003,8,44.25,-122.25,17.061,,3148,25.2,18,1723.611,8.849,1805,9.14,2.6,19.1,33.56,17.51,-8.36,0.49,Csb,C,ENF,4.8,33,5
USA,US-HJA,H.J. Andrews-DIRT,2.917,3.024,1.491,1.533,0.492,0.507,2003,9,44.25,-122.25,14.284,,3148,75.1,14.7,1723.611,8.849,1805,9.14,25.2,18,66.5,14.35,8.6,0.35,Csb,C,ENF,5.5,33,5
USA,US-HJA,H.J. Andrews-DIRT,2.676,2.774,1.788,0.986,0.644,0.355,2003,10,44.25,-122.25,12.144,,3148,116,10.1,1723.611,8.849,1805,9.14,75.1,14.7,134.41,9.05,-18.41,1.05,Csb,C,ENF,2.799,33,5
USA,US-HJA,H.J. Andrews-DIRT,1.417,1.469,0.804,0.665,0.547,0.452,2003,11,44.25,-122.25,4.822,,3148,226.8,1.9,1723.611,8.849,1805,9.14,116,10.1,257.01,4.14,-30.21,-2.24,Csb,C,ENF,1.899,33,5
USA,US-HJA,H.J. Andrews-DIRT,1.092,1.132,1,0.132,0.883,0.116,2003,12,44.25,-122.25,4.181,,3148,381,2.2,1723.611,8.849,1805,9.14,226.8,1.9,267.27,1.01,113.73,1.19,Csb,C,ENF,1.3,33,5
USA,US-KFF,Kessler FFL,2.169,2.2485,,,,,1999,8,34.75,-97.75,26.79,21.212,4174,30.7,30,879.78,16.446,906.3,17.03,24.2,28.1,62.73,27.94,-32.03,2.06,Cfa,C,GRA,1,4.843,5
USA,US-KFF,Kessler FFL,1.885,1.954,,,,,1999,9,34.75,-97.75,19.959,10.583,4174,94.9,22.6,879.78,16.446,906.3,17.03,30.7,30,89.72,23.49,5.18,-0.89,Cfa,C,GRA,0.8,4.843,5
USA,US-KFF,Kessler FFL,1.688,1.7495,,,,,1999,10,34.75,-97.75,17.072,18.839,4174,67.7,17.3,879.78,16.446,906.3,17.03,94.9,22.6,87.88,17.41,-20.18,-0.11,Cfa,C,GRA,0.5,4.843,5
USA,US-KFF,Kessler FFL,1.2665,1.3125,,,,,1999,11,34.75,-97.75,13.326,21.589,4174,7.1,13.8,879.78,16.446,906.3,17.03,67.7,17.3,54.59,10.75,-47.49,3.05,Cfa,C,GRA,0.3,4.843,5
USA,US-KFF,Kessler FFL,0.5385,0.558,,,,,1999,12,34.75,-97.75,4.667,23.962,4174,61.2,6.5,879.78,16.446,906.3,17.03,7.1,13.8,42.61,5.2,18.59,1.3,Cfa,C,GRA,0.2,4.843,5
USA,US-KFF,Kessler FFL,0.534,0.553,,,,,2000,1,34.75,-97.75,4.575,21.304,4174,26.4,5.5,879.78,16.446,974.9,16.39,61.2,6.5,30.95,4,-4.55,1.5,Cfa,C,GRA,0.2,4.843,5
USA,US-KFF,Kessler FFL,1.024,1.061,,,,,2000,2,34.75,-97.75,8.238,23.012,4174,42.1,9.2,879.78,16.446,974.9,16.39,26.4,5.5,39.8,6.19,2.3,3.01,Cfa,C,GRA,0.3,4.843,5
USA,US-KFF,Kessler FFL,1.5355,1.5915,,,,,2000,3,34.75,-97.75,14.597,24.245,4174,70.3,12.3,879.78,16.446,974.9,16.39,42.1,9.2,62.39,11.51,7.91,0.79,Cfa,C,GRA,0.6,4.843,5
USA,US-KFF,Kessler FFL,2.2,2.2805,,,,,2000,4,34.75,-97.75,18.066,22.441,4174,82.9,15,879.78,16.446,974.9,16.39,70.3,12.3,85.72,16.5,-2.82,-1.5,Cfa,C,GRA,1.1,4.843,5
USA,US-KFF,Kessler FFL,3.0745,3.187,,,,,2000,5,34.75,-97.75,22.499,12.192,4174,95.6,22,879.78,16.446,974.9,16.39,82.9,15,143.75,20.87,-48.15,1.13,Cfa,C,GRA,1.5,4.843,5
USA,US-KFF,Kessler FFL,3.436,3.562,,,,,2000,6,34.75,-97.75,24.718,31.265,4174,198.9,23.8,879.78,16.446,974.9,16.39,95.6,22,114.06,25.36,84.84,-1.56,Cfa,C,GRA,1.6,4.843,5
USA,US-KFF,Kessler FFL,5.077,5.2635,,,,,2000,7,34.75,-97.75,27.227,10.956,4174,57.6,27.4,879.78,16.446,974.9,16.39,198.9,23.8,65.57,28.13,-7.97,-0.73,Cfa,C,GRA,1.399,4.843,5
USA,US-KFF,Kessler FFL,2.9515,3.06,,,,,2000,8,34.75,-97.75,34.436,6.876,4174,0,30.4,879.78,16.446,974.9,16.39,57.6,27.4,62.73,27.94,-62.73,2.46,Cfa,C,GRA,1,4.843,5
USA,US-KFF,Kessler FFL,1.6725,1.7335,,,,,2000,9,34.75,-97.75,33.108,4.217,4174,12.6,24.9,879.78,16.446,974.9,16.39,0,30.4,89.72,23.49,-77.12,1.41,Cfa,C,GRA,0.8,4.843,5
USA,US-KFF,Kessler FFL,1.007,1.0435,,,,,2000,10,34.75,-97.75,20.116,11.999,4174,223.1,18.6,879.78,16.446,974.9,16.39,12.6,24.9,87.88,17.41,135.22,1.19,Cfa,C,GRA,0.5,4.843,5
USA,US-KFF,Kessler FFL,0.4665,0.483,,,,,2000,11,34.75,-97.75,7.124,32.211,4174,118.8,7.1,879.78,16.446,974.9,16.39,223.1,18.6,54.59,10.75,64.21,-3.65,Cfa,C,GRA,0.3,4.843,5
USA,US-KFF,Kessler FFL,0.157,0.162,,,,,2000,12,34.75,-97.75,1.062,34.108,4174,46.6,0.5,879.78,16.446,974.9,16.39,118.8,7.1,42.61,5.2,3.99,-4.7,Cfa,C,GRA,0.2,4.843,5
USA,US-KFF,Kessler FFL,0.3365,0.3485,,,,,2001,1,34.75,-97.75,3.381,37.524,4174,56.2,2.8,879.78,16.446,801.8,16.56,46.6,0.5,30.95,4,25.25,-1.2,Cfa,C,GRA,0.2,4.843,5
USA,US-KFF,Kessler FFL,0.626,0.6485,,,,,2001,2,34.75,-97.75,8.39,33.158,4174,88.5,5.7,879.78,16.446,801.8,16.56,56.2,2.8,39.8,6.19,48.7,-0.49,Cfa,C,GRA,0.3,4.843,5
USA,US-KFF,Kessler FFL,1.16,1.202,,,,,2001,3,34.75,-97.75,13.207,28.792,4174,15,8.7,879.78,16.446,801.8,16.56,88.5,5.7,62.39,11.51,-47.39,-2.81,Cfa,C,GRA,0.6,4.843,5
USA,US-KFF,Kessler FFL,1.7775,1.8425,,,,,2001,4,34.75,-97.75,18.41,23.951,4174,49.9,17.8,879.78,16.446,801.8,16.56,15,8.7,85.72,16.5,-35.82,1.3,Cfa,C,GRA,1.1,4.843,5
USA,US-KFF,Kessler FFL,3.4915,3.6195,,,,,2001,5,34.75,-97.75,24.768,20.155,4174,187.4,21.1,879.78,16.446,801.8,16.56,49.9,17.8,143.75,20.87,43.65,0.23,Cfa,C,GRA,1.5,4.843,5
USA,US-KFF,Kessler FFL,3.5755,3.7065,,,,,2001,6,34.75,-97.75,30.165,14.935,4174,56.5,25.2,879.78,16.446,801.8,16.56,187.4,21.1,114.06,25.36,-57.56,-0.16,Cfa,C,GRA,1.6,4.843,5
USA,US-KFF,Kessler FFL,3.1765,3.293,,,,,2001,7,34.75,-97.75,36.717,12.752,4174,25,30.5,879.78,16.446,801.8,16.56,56.5,25.2,65.57,28.13,-40.57,2.37,Cfa,C,GRA,1.399,4.843,5
USA,US-KFF,Kessler FFL,3.4395,3.5655,,,,,2001,8,34.75,-97.75,31.263,21.007,4174,42.1,29.2,879.78,16.446,801.8,16.56,25,30.5,62.73,27.94,-20.63,1.26,Cfa,C,GRA,1,4.843,5
USA,US-KFF,Kessler FFL,2.1755,2.255,,,,,2001,9,34.75,-97.75,24.79,35.621,4174,151.3,22.3,879.78,16.446,801.8,16.56,42.1,29.2,89.72,23.49,61.58,-1.19,Cfa,C,GRA,0.8,4.843,5
USA,US-KFF,Kessler FFL,1.3885,1.4395,,,,,2001,10,34.75,-97.75,16.514,35.62,4174,62.8,16.3,879.78,16.446,801.8,16.56,151.3,22.3,87.88,17.41,-25.08,-1.11,Cfa,C,GRA,0.5,4.843,5
USA,US-KFF,Kessler FFL,0.7155,0.7415,,,,,2001,11,34.75,-97.75,9.878,29.546,4174,22.3,12.9,879.78,16.446,801.8,16.56,62.8,16.3,54.59,10.75,-32.29,2.15,Cfa,C,GRA,0.3,4.843,5
USA,US-KFF,Kessler FFL,0.231,0.239,,,,,2001,12,34.75,-97.75,5.648,32.96,4174,44.8,6.2,879.78,16.446,801.8,16.56,22.3,12.9,42.61,5.2,2.19,1,Cfa,C,GRA,0.2,4.843,5
USA,US-KFF,Kessler FFL,0.4115,0.4265,0.37,0.0565,0.8675,0.1315,2002,1,34.75,-97.75,4.78,32.676,4174,38.8,5.4,879.78,16.446,924.5,15.61,44.8,6.2,30.95,4,7.85,1.4,Cfa,C,GRA,0.2,4.843,5
USA,US-KFF,Kessler FFL,0.418,0.4325,0.35,0.0825,0.8035,0.1955,2002,2,34.75,-97.75,10.279,26.792,4174,30.9,5.1,879.78,16.446,924.5,15.61,38.8,5.4,39.8,6.19,-8.9,-1.09,Cfa,C,GRA,0.3,4.843,5
